review_title,cust_rating,cust_review_text,date_experience,comment_length,sentiment
AVOID - PLEASE BE WARNED!,1,bring pair nike air trainer within time air bubble pop make extremely loud squeak noise walk contact store purchase tell wear obviously couldnt accept return faulty defect wear occasion wouldnt make air bubble pop expect purchase footwear keep box tell contact nike direct try facebook instagram twitter messenger numerous email phonecalls pass person person disconnect phone put like think tell would get return call email wait week still nothing leave useless pair trainer absolutely disgust aftersales service crap trainer totally unacceptable never ever purchase nike product please waste money,2020-06-12T13:09:05.000Z,982,-0.12777777777777777
Awful support,1,nike keep cancel order notification explanation customer support awful offer help ive waste much time try buy pair shoe,2020-06-12T12:29:30.000Z,172,-0.3333333333333333
Double charges and inefficient service,1,nothing wrong product purely base customer service firstly make order charge full amount item ship charge individually two week place order receive product still double charge extra charge push overdraft incur extra charge apology help make nike matter secondly exchange process draw unnecessary either call enter chat long queue competitor offer much simpler process order nike frustrate waste lot time,2020-06-12T08:45:54.000Z,698,-0.03933673469387755
Awful service / delivery time,1,order custom nike th may original delivery date june th call get date delivery say th continually delay dispatchi tshirts short go order due time take come stop order,2020-06-11T15:42:15.000Z,365,0.125
Almost a month and still no delivery!,1,ok place order trainer son birthday st may tell would deliver nd june day birthday didnt arrive contact regard delivery son miss expensive birthday present call rd june tell hold warehouse send yet also tell would put priority delay order send within couple day today another week later ive call tell still send call handler mention would compensate order ive receive im unsure do annoy understatement im definitely put shop nike future,2020-06-11T10:43:01.000Z,819,-0.05454545454545456
Poor customer service,1,order pair trouser whoch mean deliver turn chase customer service tell come also show chase say deliver next work day joke seem dont care last time buy nike,2020-06-11T09:48:52.000Z,365,0.0
Takes forever and doesn't update you at all,1,dont understand million dollar company terrible delivery service every store give order status order nike say nothing except order come within week next month wait week havent receive anything ship free service trash expect company like wish nike really disappoint,2020-06-11T02:11:11.000Z,465,-0.22083333333333333
One star because I can’t give 0 stars.,1,one star cant give starsordered pair trainer business day delivery payment take immediately go day dpd try deliver parcel twice actually correct address apparently parcel back delivery tuesday today wednesday excellent work present miss intend birthday youve invent time travel still cant manage get time,2020-06-10T18:01:37.000Z,486,0.17500000000000002
Poor service from Nike,2,wife order barcelona shirt short grandson birthday short arrive receive email state shirt order unknown reason return receive refund knowledge shirt return contact nike tell could tell u shirt return explain cancel order miss grandson birthday tell reorder although person chat link express regret unable put u someone could take complaint poor service understand mistake happen process problem could resolve send new shirt take time get assistant take personal responsibility problem would still purchase product world wide company whole thing leave feel undervalue certainly wouldnt recommend nike anyone else future,2020-06-10T16:14:37.000Z,1105,-0.0807792207792208
I've ordered trainers two weeks ago and…,5,apology last bad reviewi contact nike regard delivery two week look review many good thing say panic think order go cancel like many othersbut since post bad review nike finally send email regard postage track yayyy finally get fantastic trainer today three day earlythanks nike,2020-06-10T12:51:14.000Z,420,0.07777777777777779
I would give 0 stars if I could,1,would give star could online chat hour try get answer order cancel minute even pull orderi keep type keep try time werent respond eventually telephone say issue bill address cancel never ever supplier excuse someone else say problem company cannot inform customer cancel recommend never use company ever shame disappoint child addidas come,2020-06-10T10:52:33.000Z,654,-0.23125
Why does the delivery take so long,1,delivery take long compare every company world try call send email couldnt get response want pair nike trainer im go order another seller,2020-06-10T08:30:22.000Z,251,-0.12265625
Extremely poor service,1,ive order trainer sale nike online time recently every time order get email week later say available amount false advertise try entice buy something expensive come nike better,2020-06-09T09:04:42.000Z,290,-0.0142857142857143
*UPDATE on the last 0/5 stars review,2,update finally get trainer agonize lengthy wait ive also delete previous review funny soon post order dispatch long ive bump star eventually get item order love overall though service start finish poor sugarcoat truth nike please better customer need major overhaul dispatch stock availability process immediately,2020-06-08T19:06:02.000Z,518,0.08564814814814815
"Good experience, slow delivery",4,good experience buy nikecom website really easy navigate one thing like much ship take really long,2020-06-08T19:00:56.000Z,160,0.3208333333333333
Absolute rubbish. If you wanna take a risk but be warned if it goes wrong.,1,honestly ive never experience service like nike big brand make really good stuff across board feel like go wrong treat consumer like rubbish trend like try get aj manage secure get order confirmation later check account say cancel didnt get email contact time say look contact say bill address wrong stock already know try contact bank make another purchase check enter address tick bill funny address correct account order confirmation absolute rubbish liar say dont send email cancel real awful people,2020-06-08T16:52:16.000Z,864,-0.07735042735042735
Terrible customer service options,1,terrible customer service option understand busy come option email work day cannot call access online chat return two pair sneaker large box direct pair part one order receive refund one pair im furious theyve scammed,2020-06-08T16:42:40.000Z,368,-0.13214285714285715
I ordered 2 Nike tech black hoodies,2,order nike tech black hoodies expect come yesterday however ive recieved hoodie tuesday come early wait due covid complain anything,2020-06-08T15:32:12.000Z,209,-0.05833333333333333
Nike deducts the funds once then puts…,1,nike deduct fund put money back deduct tell send money back put money back onto card get twice two month still havent receive fund im tire call,2020-06-08T15:15:46.000Z,275,-0.1
After waiting one week Nike cancelled…,1,wait one week nike cancel order avoid company complete waste time buy nike air max axis men shoe one week wait receive cancellation email thank recent order unfortunately item longer available remove order item may order still send plan,2020-06-08T09:23:48.000Z,396,-0.027901785714285716
terrible service do not buy from…,1,terrible service buy therei buy sneaker discount problem number want change tell return get money back make new order ie pay price without discount terrible terrible service scammer,2020-06-08T08:41:53.000Z,331,-0.5467329545454545
Quality is going downhill,1,quality go downhill sport pant use adhesive instead sew couple wash adhesive fell apart embarrass wear rip pant close underwear go bunch people wont buy,2020-06-07T12:47:44.000Z,241,0.0
Company doesn't care!,1,place order c still nothing arrive costumer support terrible shockingly useless say order okay due covid delay cmon almost month single word nike delivery company waist time money patience first last time buy nike,2020-06-07T02:55:14.000Z,388,-0.1170280612244898
Over charged,1,place order two item may nd estimate ship receive date june th june st one item arrive inquire item june nd money second item take card second item arrive june th double charge havent hear anything back inquire transaction june nd,2020-06-06T18:56:07.000Z,359,-0.015625
Horrible service,1,horrible service shipment arrive time wait min line chat customer service reply know shipment actually promise find follow mail happen customer service number web page work basket case stay away,2020-06-06T10:23:41.000Z,334,-0.5
Nike cancelled my order for no good reason!,1,hii buy nike sneackers discount use flash sale promocode thrill shoe awesome good price week receive email say order cancel stock two day nike add pop phone shoe size order saw website still sneackers want stock cant use promocode cause flash sale end try contact phone useless wait long feel deceive dont wanna buy website shame,2020-06-06T10:02:12.000Z,657,0.21523437499999998
Cancelled order - Expect more from this brand,1,update obviously review trustpilot page proceed recharge account ship order anybody contact explain im extremely unhappy reorder another retailer give permission charge account second time unprofessional appal big company l take highercancelled order never bother tell explainapologise hold money week get random refund bluetrying time understand even send customer courtesy email advise order cancel great customer service expect successful brand,2020-06-06T06:45:47.000Z,731,-0.05454545454545456
Non-existent Customer Service,2,order shoe online im will give two star online order process super easy obviously complicate also delivery quick day within europe however shoe white air max deliver brownish stain customer service hotline responsive wait minute speak someone didnt happen end possibility contact via mail major minus customer care service would like actually trade pair shoe new one option return isnt actually want,2020-06-05T15:23:26.000Z,654,0.13068181818181818
Having a bad pandemic.,1,example brand bad pandemic online experience good website helpful unfortunately call centre backoffice process gift return require hour call ability deliver offer isnt nike brand view much less favourably go forward able cope dont appear care,2020-06-05T14:11:58.000Z,417,-0.1833333333333333
Great Quality Shoes and Fast Delivery,5,order pair nike air max nike air max th may online time promotional offer everything store without hesitate buy shoe order wait bite send confirmation email hadnt come hour purchase online get email say order confirmedafter order status show process order think dispatch order give estimate delivery time june wait yesterday get en email dispatch orderthe delivery take less hour arrive dpd receive shoe morning take day come reasonable pandemic careful didnt mind take long arrivethe delivery take day dispatch item average day process orderthe shoe pack original box another dpd box top careful damage package shoe come free return label sticker want return shoesthe quality shoe feel amaze fit size sleek comfy well make multiple air max even two pair recent pair far nicest air max ever own stylish comfy look good almost anything go black one picture shoe justice good job nike design create innovative shoe market continue support wear long continue make shoe accommodate consumer shoe picture look identical recieve buy first theyre absurdly comfortable far cushion sneaker ive ever try really sink every step think great could see much people still youre look ultimate cushion second material really nice suede soft leather pretty nice mesh panel feel durable cork insole also nice touch help comfort feel like theyll hold lot wear still look good little beat color also nice mute earth tone contrast nicely overthetop physical design show definitely make shoe feel wearable fit true size roomier side overall two thumb upi idea review really bad opinion process fastest adidas deliver day include process time dispatch shoe package point delivery fast definitely order site order shoe see loose shoe deliver dpd together different track number boxesmessage nike send discount code good offer,2020-06-05T10:21:12.000Z,3121,0.23312072649572643
It said item was coming on the 23rd of…,4,say item come rd june actually come th surprise quick ship,2020-06-05T09:29:32.000Z,123,0.1877777777777778
Discusting service from one of the so…,1,discusting service one call biggest company world order item day ago today still word process least let alone dispatch long wait phone speak someone ring time like read script cannot answer challenge say ask cancel order even process yet tell cannot wait item come return pathetic customer service make attempt help sort problem want get mess wait obscene amount time item spend money shop avoid never ever buy order item another company arrive door day go prove try fob phone utter nonsense waste time space order reference c,2020-06-05T08:54:31.000Z,941,-0.23571428571428574
Missing product,1,order come last week miss item weve call three time wait hr every time even tho say wait time minute im one write review much spend one item actually arrive even tho show order deliver really make make come nike shouldnt much problem customer service want product order,2020-06-05T03:00:05.000Z,445,0.016666666666666663
it’s been 2 weeks since i ordered from…,1,week since order nike still status order email absolutely nothing customer service extremely poor company size shock unbothered never shop nike,2020-06-05T00:36:34.000Z,247,-0.39999999999999997
Oh my god so bad (Just like sports layer),1,oh god bad back day wasnt thingi love order shoe customize shoebox great,2020-06-04T23:37:19.000Z,128,0.28
I’ve been a Nike Member for a long time…,5,ive nike member long time customer service amaze place order receive ontime every time return policy best bar none exchange pair shoe even tho wear nike still honor exchange always shoe fan nike guy rock,2020-06-04T23:32:16.000Z,303,0.5166666666666667
so so so bad I ordered shoes on the 22…,1,bad order shoe april still dont seem deliver would rather shop store good customer service store actually care customer like sport layer,2020-06-04T23:29:44.000Z,215,3.700743415417188e-17
Order received no problems,5,order sale didnt hear anything back even though take payment confirmation email receipt check trustpilot see load terrible review worry keep check online track order trainer come today day earlier promise,2020-06-04T19:10:59.000Z,327,-0.3333333333333333
Just the worst customer service ever.,1,worst customer service everlong delivery timesorder track doesnt workno one answer phone although automate message keen remind call important themi would like find trainer likely dispatch year cancel order would refund tine next decadewill buy adidas nike uk utterly useless,2020-06-04T12:51:03.000Z,419,-0.22000000000000003
Ordered never arrived!,1,order never arriveddesperately need run trainer order th may email receipt advise delivery expect th may ridiculous amount time wait even current circumstance website never explain delivery time could half week order place decide go worst decision th may come trainer wait st june decide call customer service michael answer call put hold lot time although could tell michael try help didnt seem confident phone didnt even seem certain response give constantly ask relay try say michael problem mic horrible pierce noise come phone michael eventually advise likely trainer lose transit therefore would process refund explain wait week trainer never go arrive week exercise current trainer break explain annoy michael didnt much say offer discount code explain wouldnt shop nike request detail order make complaint michael say possible could pas dissatisfaction bizarre process funnily enough nike staff make direct complaint nike service obviously something isnt right statistic customer service must manipulate overall disappoint experience first nike order currently await refund wont shop,2020-06-03T14:56:53.000Z,1695,-0.08703703703703702
The worst customer service and return…,1,worst customer service return policy ever order anything terrible company business,2020-06-03T13:36:50.000Z,131,-1.0
Would give 0 stars if possible,1,would give star possible absolutely furious customer service receive want simple exchange shoe order didnt fit right want different size first time call tell ok process exchange return shoe tell receive free return label post never come call second time apparently exchange never actually process dont actually send free label post tell return shoe return label already provide send new pair never happen call third time phone well hour get tell since return refund longer get exchange fume goodwill nike give discount code enter still work pay shoe originally pay point hugely disappoint first time ive ever order nike receive terrible customer service worker clearly dont know process exchangeits frustrate expect huge brand nike genuinely surprise angry disappoint upset,2020-06-03T11:34:29.000Z,1337,0.03918135435992577
poor service,1,nike really go try give benefit doubt middle pandemic week day order still process call customer service say cant cancel order like hasnt even process yet get email say would delay hr gon far,2020-06-03T02:29:08.000Z,383,0.036111111111111115
This Nike.com online shop is totally time wasting,1,really want give star nikecommy first order cancel day reason stock spend time order different pair trainer would believe cancel order another day reason shock cant believe date technology look like live stock database link website basically likely waste time order something doesnt exist stock due surprise shoe technology might also stop lose confidence brand plus promotion give nike,2020-06-02T23:39:07.000Z,666,-0.03238636363636364
Would have given ZERO stars if this was…,1,would give zero star optionplaced order cancel good reason didnt even let know wait birthday present deliver find week later cancel tell theyd honor discount order chat queue hour happen sell trainer original size order wasnt able get anyway also order sale believe true reason cancel order never buy site,2020-06-02T13:19:35.000Z,614,0.125
Shocking....,1,shockingfirst cancel pair trainer day later due stock day available order finally get trainer dispatch address didnt house number wasnt able deliver still wait refund absolutely shock service never,2020-06-02T07:34:53.000Z,279,-0.0375
My son ordered a pair of shoes back in…,1,son order pair shoe back april money leave account get track number track melbourne go south australia sydney disappear contact nike say lose transit still wait refund try buy shoe online website conveniently go time nike complete waste time space,2020-06-01T05:09:37.000Z,436,-0.061111111111111116
Awesome,5,great product love workout run receive quickly free delivery ehwta could want,2020-05-31T08:56:10.000Z,116,0.5066666666666666
DO NOT ORDER ONLINE,1,go purchase item online wouldnt accept debit card try e gift card upload successfully check nike give error code call customer service transfer three different time twice department tell call wrong number transfer employee highly dissatisfy would recommend order online complete waste minute tell try online chat lol,2020-05-30T22:41:53.000Z,497,0.19000000000000003
Waited until shoes were available,1,wait shoe available everything say tell website maintenance shoe steadily disappear terrible site wont support ever,2020-05-30T17:11:03.000Z,185,-0.06777777777777778
So so so trash,1,trash literally watch timer turn order shoe soon bag wanna say perform maintenance say literally sell shoe like let people certain area order im do,2020-05-30T14:28:37.000Z,296,0.10714285714285714
I've tried to return unwanted item for…,1,ive try return unwanted item refund pandemic day dont access printer print return label nike say case cannot issue refund,2020-05-30T14:06:33.000Z,173,0.0
I ordered mine on Wednesday the 28th…,1,order mine wednesday th pay extra dollar day ship never get,2020-05-30T14:05:58.000Z,114,0.0
I bought a pair of Niki tennis shoes…,1,buy pair niki tennis shoe cost around get wet little bite ever since squeak never buy brand good job niki,2020-05-30T13:25:51.000Z,178,0.13749999999999998
Had my money for a month and a half and didn't even have the items in stock,1,would cautious order company order clothe order confirmation say would deliver latest receive dispatch email contact via live chat week ago tell item wait dispatch still update could get contact company today via live chat customer service number unavailable tell offer refund issue already handle higher department seem never item stock arent even website anymore money month half ive follow offer refund im sure say nothing wouldve keep money disappoint dishonest basically scam terrible company,2020-05-30T04:57:34.000Z,923,-0.02456709956709957
Order placed 25th May,1,order place th may day later order cancel apparently stock size sell stock first place payment already take nike lose long time customer away adidas,2020-05-29T23:26:08.000Z,233,0.0625
Amazing service,5,amaze service item come quick driver patient knock door present receive parcel great,2020-05-29T10:30:00.000Z,126,0.43333333333333335
Ordered 3 pairs of trainers with the…,1,order pair trainer son give delivery date money leave account morning money back account email say cancel anything waste time,2020-05-29T07:22:06.000Z,218,-0.06666666666666667
we ordered a baseball glove online and…,1,order baseball glove online get wrong one find nike make mistake post wrong photo say return refuse price match receive exchange email last one state longer go respond message still till day make effort correct website would make difficult order glove even could afford make son think could afford glove refuse make right show greedy large corporation,2020-05-28T17:11:18.000Z,560,-0.1666666666666667
3rd attempt to order online with same…,1,rd attempt order online error code show tell try back hour day later numerous phone call number list hour time waste hang phone still order process,2020-05-28T14:55:57.000Z,230,-0.10172526041666667
Order an tracksuit first didn't receive…,1,order tracksuit first didnt receive communication email day didnt take money account either though ill order today th take money order receive top today fking idtssht company,2020-05-28T13:53:39.000Z,284,0.25
This is only has I have to make a complaint and they are not helpful,1,make score customer service rude order track suit get receipt money go back account order another one first come take money call cancel nd one tell wait ship first take money refund work day help even expect wait longer due covid nothing put place self isolate return anythingwould use website complaint procedure place go business,2020-05-27T19:08:43.000Z,634,0.028125
I received my Nike trainers that I…,5,receive nike trainer design happy trainer well do keep well inform delivery get next pair trainer,2020-05-27T17:41:18.000Z,183,0.43333333333333335
Was excited to pick up the Nike air…,2,excite pick nike air alpha zoom theyre really worth look good online cheap person stiching trash come little dirt mark havent even wear um yet get drop wrong house lol weak,2020-05-27T17:03:18.000Z,244,0.1328125
Ordered a great amount off of them,4,order great amount double charge charge correct hour order never take longer week good service deal,2020-05-27T15:56:49.000Z,193,0.3125
Went to purchase two pairs of trainers…,1,go purchase two pair trainer line card would go receive text bank extra security mean card authorize go lot attempt error message say need telephone nike end wait minute get tell bank hour half later speak bank run check nothing wrong card say fact error code phone number give nike mean nike end issue want fob decide shop elsewhere poor poor poor poor service,2020-05-27T10:09:18.000Z,660,-0.2989583333333333
Hello Nike,1,hello nikei buy trainer wash appear white mark white place seem trainer loose yellow cord whitesplease help even day wash han normal detergent say,2020-05-27T06:16:17.000Z,256,0.0375
I'm done with Nike and their shoe…,1,im do nike shoe lottery scam jack price scamming employee regular everyday customer little chance get kind nonmass produce rare shoe nike straight garbage nike go sale tonight kcuf company,2020-05-26T22:36:03.000Z,277,0.11770833333333332
Absolute disgrace - SCAMMERS,1,absolute disgrace order pair nike air react use nie code st maymy order cancel promo code go live day early didnt want send shoe instead make code go live th up price prior ridiculous amount money absolute joke shame odd didnt get cancel mine joke unfair trade,2020-05-26T20:42:49.000Z,472,-0.06772555096418731
Fuc* nike,1,nike draw fuk scam dont get hope,2020-05-26T14:51:57.000Z,52,0.0
Your draw opens at ten am only to say…,1,draw open ten say sell absolutely inside buy employee thats disgust tactic scalp sneaker company become filthy sneaker world app sucksyour draw always say sell give chance purchase themshipping terribleim still wait sneaker month ago guy suck as point shut stop scammer allow u fairly buy drop terrible youve decline integrity,2020-05-26T14:19:38.000Z,499,-0.2569444444444444
Horrible said they will deliver…,1,horrible say deliver wednesday order change week order hell week order take utter p,2020-05-26T11:14:05.000Z,153,-0.5
Nike Air Max 360 worst shoe ever for…,1,nike air max worst shoe ever longest time sense late would wear air max worse shoe ever pair currently pair lose air either front toe side cushion heal cushion nike poor product right send two pair back get two new pair thing total waste time money buy cloud need run shoe buy nike anyone household kid wife use wear include sport cleat soccer football softball always something come apart fall apart month everyone family particular shoe well take care flip someone step step shoe make sure shoe look new longest time definitely use wear kid wear cloud along rest family sport wear addidas muzuno disappoint nike totally see product go hill air max nike mercurial tempe nike shark year product keep get worsethis also include clothe tell many time kid take something back store cause stitch right straight wrong size say suppose certain size check cloud clothe well kid love alsoonce longtime customer,2020-05-25T00:31:22.000Z,1562,-0.05076754842379843
Do better and stop being lazy Nike!,1,better stop lazy nikeive wait week exchange really month course u must allow time nike receive review order half week still week process nothing also pay expedite ship due fault cannot remiburse worst experience yes wait hold hour least time one know order wth wait long even equip help million dollar company sense,2020-05-24T23:13:25.000Z,577,-0.08043981481481481
For the people say that they can't get…,4,people say cant get order probably cause covid,2020-05-24T13:56:43.000Z,82,0.0
I’m a 50 year old guy who has pretty…,1,im year old guy pretty much ever buy nike trainer odd occasion veer another brand well let give try change go back nike another pair till experiment even sit room see pair trainer include one im wear way bubble burst shoe nike year old wear occasionally jean speak lovely guy nike assist send link could prove purchase condition fault manufacture pic nothing hear nothing response nothing literally look new brand go gutted,2020-05-24T13:15:19.000Z,739,0.08490402826340328
Order Nike 720 twice waiting for 1 week…,1,order nike twice wait week cancel order awful dont order,2020-05-23T06:20:24.000Z,95,-1.0
Got my Nikes thank you,5,thank mike,2020-05-22T13:19:55.000Z,14,0.0
AWFUL,1,awfultried order website least time year ive even ask mate order everytime weve do order cancel absolutely useless like dont want customer,2020-05-22T12:14:03.000Z,238,-0.4625
Awful service on the phone,1,awful service phone h wait time different advisor could help query addition fact last advisor hang phonw without get back querypoor service disappoint,2020-05-21T09:11:02.000Z,236,-0.395
I love my nikes!,5,love nike,2020-05-20T22:59:28.000Z,16,0.625
No interest in satisfying customers,1,slow deliver make wait indefinitely dont allow cancel even order delay customer service nothing bunch people power anything stick company like dickssportinggoodscom least attempt satisfy customer,2020-05-20T18:03:54.000Z,302,-0.30000000000000004
Bought some Nike Reacts that didn’t arrive,1,buy nike react run hat vest receive email notification delivery day later delivery make fair enough day later payment take account vest next day hat next day shoe make order surprise see different amount didnt recognise leave account soon realise nike take money dispatch wait parcel today apparently deliver couple day ago dpd put parcel security gate buzz come take picture leave didnt know parcel normally delivery driver post men come stair take picture deliver parcel parcel go miss nike website still say due delivery today there email nike miss parcel call dont hour customer service call work really disappoint nike normally really good customer care feel like drop ball partly due covid doesnt mean okay hopefully get refund dont feel comfortbale spend money nike againupdate currently phone nike well wait connect last minsupdate june nike contact worst customer service ive receive since lockdown theyve drop ball massively refund contact email follow want money back f ridiculous,2020-05-20T17:24:50.000Z,1662,-0.011162551440329222
"Just disappointed, it used to be a very trusted brand 😣👎🏻",1,disappoint quite long delivery order place order product pair legging sport bra recieved pair legging st parcel beg may th may different parcel one sport bra money also take account bite peace make confuse least month pass since place original orderhad call bank enquire who try take strange amount account could recognise amount didnt show nike pending receive even email miss sport bra would nice know even get match one leggingsso know wasnt stock would consider different outfit finally desert make write nike legging call one luxe woman mid rise legging valerian blue plus sport bra drifit technology claim thank god exercise home due lockdowni would ashamed gym look like eed really sorry nike whats wrong everything lately call trust brad anymorevery disappoint disgust qualitydo understand outfit cost e even sale quality survive delivery delay lot patience good quality product something gotvery disappoint generalwill defo look different brandsalso didnt realise many bad review like star rat nike really ring bell youi wish could attach picture outfit alsobut gladly share ask unacceptable regardsjelena,2020-05-20T16:06:55.000Z,1755,-0.13568965517241377
*DO NOT ORDER FROM NIKE.COM* I don't…,1,order nikecom dont know make clearer make order day ago upwards day without notification shipment email ask cancel order wait minute customer service representative live chat disconnect chat wait another minute tell control order send warehouse say could request hold order mean might get ship ill wait another week delivery send product back wait another week redelivery another day refund month original order date might ship get refund wont know another day utterly disappoint never ever shop nike,2020-05-20T12:06:33.000Z,869,-0.04772727272727273
Ordered shoes on 15th April,1,order shoe th april expect delay due covid delivery date almost month shoe yet ship c use dont know blame nike cant seem handle order dont suspend take new order try fulfill exist one,2020-05-20T10:23:07.000Z,355,-0.029545454545454552
Make sure you check delivery time AT…,1,make sure check delivery time checkout theyre ridiculously high good luck contact excuse company make profit covid,2020-05-20T09:48:41.000Z,182,0.34624999999999995
I purchased a pair of running shoes…,1,purchase pair run shoe nike canada damage wear try send back refuse take contact ceo nike canada didnt even courtesy email back ship back expense time lose shoe refuse answer endure refuse look shoe lose render shoe im dollar bad consumer service ill never buy another thing nike canada,2020-05-19T19:28:16.000Z,522,-0.17499999999999996
Worst company ever,1,avoid order order week ago still hasnt ship option email website work wait live chat several time minute isnt helpful worst customer service,2020-05-19T13:46:16.000Z,232,-0.2878787878787879
I have a very upsetting experience with…,1,upset experience nikecom purchase unfortunately decide place order official nike website run shoe may th old run shoe get break need replace urgently order keep run stay healthy lockdown realise order nikecom take least week deliver saw delivery date decide cancel order purchase shoe somewhere else call nike support uk tell place request warehouse dispatch order within day receive email either confirm refuse request receive refusal call back starter receive email week time call back please note every call take least hour wait reach representative support team reach nike uk support team say refusal warehouse however receive email request wait order dispatch call try cancel exactly support team advise receive today email order dispatch call support team rd time cancel delivery today support representative tell chance cancellation successful likely receive shoe mail back order receive refund poorly manged opinion especially take consideration receive new adidas run shoe within day use time wile nike struggle simply cancel order day top everything nike put position go mail product back condition lockdown,2020-05-19T12:33:00.000Z,1915,0.047107438016528926
Stupid mother****ers,1,stupid piece st nikesoto start withi place ordernike air max apriltoday mayi get email motherfs say order cancel due fact item longer availableso basicallyit take almost fuing week realize longer shoeshow stupid person bewelltry nike employee,2020-05-19T11:16:29.000Z,396,-0.33124999999999993
"Excellent, order received 3 weeks early, amazing products.",5,cant understand low rat ive order nike twice download order member app time order dispatch within day receive day later even pandemic give june th date order place th may receive th may shoe awesome look amaze comfortable well make case great service product,2020-05-19T11:15:37.000Z,409,0.5
Customer service is like talking to…,5,customer service like talk human always great service c agent also frequently follow via email ensure receive package touch happy product,2020-05-19T10:23:37.000Z,220,0.5666666666666668
I don’t usually leave reviews but I…,5,dont usually leave review wait phone hour wasnt really expect get good customer service lisa absolute gem give discount custom shoe werent exactly want help get order figure within minute deserve raise,2020-05-18T21:51:34.000Z,327,0.1292410714285714
Good Customer Service,5,order pair shoe april expect shipment delay relate covid come date week later expect update frequently shipment update also exchange one pair customer service patient hold place exchange order representative would come back every minute update system take little long place order also disconnect twice call able resume order representative able communicate find order leave also informative exchange process answer question,2020-05-18T20:39:06.000Z,712,0.04134615384615384
If there's the option to give 0 star,1,there option give star would terrible customer service try place order website keep get error code attempt speak someone live chat min wait person say elevate elite service team try place order credit card paypal apple pay use nike app tell wait day email reply contact call customer service number couple day later wait another hr phone man help couldnt care less voice sound like wake tell elevate situation dont know get sentence email say need obtain nike gear authorize retailer due previous unauthorized charge even mean purchase many time nike credit card work fine today could least decency explain cant place order guess dont want business thank next,2020-05-18T20:24:16.000Z,1142,-0.08790792540792541
About 2 weeks ago,1,week ago ive try resolve issue nikecom aib bank due fradulent online purchase someone use old card make online purchase nikecom website nike try debit account amount euro week keep call bank weekly request refund money even annoy thing nike keep charge every single week something didnt bank contact company say listen fraud stop charge people bad nike effective issue fraud iit continue way contact lawyer efficient measure never buy online nike website bad experience never buy safer form online shop confirmation via code phone number save card make purchase avoid type fraud shortly enter judicial measure,2020-05-18T15:17:11.000Z,1042,-0.06331168831168829
I have sent emails to nike .jd sports…,1,send email nike jd sport resolver issue since early march air go nike trainer get santa daughter size lock since th match out trainer wear cheap one nike get back even nike instagram send photo trainer every email yet still nothing disappoint nike still await help mary,2020-05-18T14:32:44.000Z,443,-0.2461111111111111
Put an order in on 11th May for some…,1,put order th may trainer due covid would delay expect delivery th fine week later go account check status order cancel email inform communication sale longer available,2020-05-18T07:43:53.000Z,303,0.17291666666666666
I find this company great,5,ive never problem company everything order always come expect datei would recommend company,2020-05-17T19:48:15.000Z,142,-0.1
Dont use China Nike!,1,company use proud one make america make best athlete company mediocre best quality worse brand opt cheaper make china sadden american company support authoritarian regime get nike,2020-05-17T01:13:37.000Z,319,0.2875
NIKE ARE PATHETIC.,1,absolutely pathetic company come deliver time dispatch order jordan tracksuits shoe come week late end month later get tell tracksuits cant ship theyre stock ridiculous performance renowned company never order online laugh stock,2020-05-16T20:32:24.000Z,345,-0.32666666666666666
I will never order from nike again I…,5,never order nike order shoesapril didnt month later forget dont care covid order shoe want time,2020-05-16T17:10:53.000Z,155,0.0
Can’t even place an order online always…,1,cant even place order online always issue website payment process,2020-05-16T16:06:45.000Z,88,0.0
"Awful experience! -- Refund never received, not possible to reach customer service.",1,awful experience refund never receive possible reach customer serviceon th april order sock website later day suddenly get email cancel order reason mention month later still havent receive money back try call customer service succes stay hold hour call get end automatically day later send email two week later still response today almost week order get cancel still receive refund even confirmation refund money,2020-05-16T14:46:33.000Z,640,-0.13333333333333333
Most shambolic company ever!,1,make order nike th april shoe need old one mash wait month order arrive today get email say order cancel theyre stock day later total waste time furthermore go check nike website saw shoe say stock still available cant believe company like much nike could useless im actively go avoid nike product company us modern slavery make good treat customer disgracefully hope company go bust,2020-05-16T10:26:46.000Z,655,0.046969696969696974
Worst experience of my life,1,never write bad review company today utterly disappoint customer service worst customer service encounter lifetime here story nike adapt bb work try everything could make work didnt therefore contact nike customer service wait minute finally someone answer message provide solution ask call nike customer service wait hour someone finally respond hasnt repeat first staff tell even tease shoe might authentic one experience would rather adidas company require customer wait hour yet could solve problem call shoe fake outrageous,2020-05-16T01:14:09.000Z,868,-0.24545454545454543
Excellent customer service,5,excellent customer service ship little slow understandable give current situation covid item arrive new return exchange policy awesome,2020-05-15T21:55:17.000Z,171,0.2748106060606061
I use to always use Nike for Jordan’s…No more Nike,1,use always use nike jordan however place order may st th order still say order process call sit min wait customer service say warehouse tell shoe birthday gift need deliver th guess see ill stick amazon fyi nike lazy coupon send email wont keep customer,2020-05-15T09:21:00.000Z,462,-0.25
A bit late,4,product arrive day later guess due covid,2020-05-15T07:39:55.000Z,59,-0.0625
Had a great customer service experience…,5,great customer service experience morning live chat joey fast solve problem,2020-05-15T07:14:24.000Z,116,0.39878787878787875
